Date,CNH,JPY,KRW,THB,USD
2006-03-10,,7890.65,,238.75,9352.0
2006-03-13,,7814.13,,237.93,9291.0
2006-03-14,,7805.04,,236.61,9256.0
2006-03-15,,7821.09,,234.11,9189.0
2006-03-16,,7820.43,,234.92,9189.0
2006-03-17,,7893.79,,235.94,9216.0
2006-03-20,,7890.62,,236.19,9176.0
2006-03-21,,7879.1,,236.68,9176.0
2006-03-22,,7812.15,,235.27,9166.0
2006-03-23,,7816.38,,234.53,9135.0
2006-03-24,,7771.84,,233.99,9156.0
2006-03-27,,7832.05,,235.02,9140.0
2006-03-28,,7773.02,,233.53,9075.0
2006-03-29,,7737.34,,233.79,9120.0
2006-03-30,,7737.34,,233.79,9120.0
2006-03-31,,7737.34,,233.79,9120.0
2006-04-03,,7703.39,,233.77,9090.0
2006-04-04,,7690.02,,233.83,9055.0
2006-04-05,,7720.56,,235.97,9040.0
2006-04-06,,7707.71,,236.47,9045.0
2006-04-07,,7687.08,,236.73,9050.0
2006-04-10,,7687.08,,236.73,9050.0
2006-04-11,,7626.4,,237.95,9035.0
2006-04-12,,7660.37,,238.18,9040.0
2006-04-13,,7640.71,,237.17,9055.0
2006-04-14,,7640.71,,237.17,9055.0
2006-04-17,,7640.24,,238.01,9030.0
2006-04-18,,7658.04,,237.78,9025.0
2006-04-19,,7712.38,,238.68,9015.0
2006-04-20,,7623.87,,237.16,8955.0
2006-04-21,,7608.88,,236.33,8945.0
2006-04-24,,7678.15,,235.85,8889.0
2006-04-25,,7728.38,,235.6,8849.0
2006-04-26,,7725.57,,235.45,8879.0
2006-04-27,,7717.92,,235.54,8854.0
2006-04-28,,7712.29,,235.2,8819.0
2006-05-01,,7804.99,,235.82,8829.0
2006-05-02,,7757.44,,234.85,8814.0
2006-05-03,,7782.88,,234.78,8811.0
2006-05-04,,7756.38,,233.68,8819.0
2006-05-05,,7765.85,,233.7,8829.0
2006-05-08,,7865.78,,233.98,8779.0
2006-05-09,,7869.85,,233.53,8804.0
2006-05-10,,7890.05,,233.09,8769.0
2006-05-11,,7902.83,,232.75,8784.0
2006-05-12,,7946.32,,232.1,8764.0
2006-05-15,,8161.32,,235.92,8939.0
2006-05-16,,8362.96,,241.13,9221.0
2006-05-17,,8318.87,,240.05,9105.0
2006-05-18,,8382.43,,243.24,9276.0
2006-05-19,,8292.16,,241.33,9196.0
2006-05-22,,8307.49,,243.62,9321.0
2006-05-23,,8391.87,,244.76,9367.0
2006-05-24,,8347.01,,243.29,9357.0
2006-05-25,,8347.01,,243.29,9357.0
2006-05-26,,8347.01,,243.29,9357.0
2006-05-29,,8290.42,,243.39,9306.0
2006-05-30,,8246.02,,242.44,9271.0
2006-05-31,,8262.15,,243.01,9266.0
2006-06-01,,8267.59,,244.0,9306.0
2006-06-02,,8278.0,,244.33,9326.0
2006-06-05,,8318.3,,243.79,9286.0
2006-06-06,,8318.8,,245.1,9347.0
2006-06-07,,8321.09,,245.48,9402.0
2006-06-08,,8307.96,,245.89,9442.0
2006-06-09,,8328.51,,247.19,9492.0
2006-06-12,,8291.25,,246.28,9457.0
2006-06-13,,8291.38,,246.67,9487.0
2006-06-14,,8312.77,,248.45,9568.0
2006-06-15,,8231.35,,246.6,9457.0
2006-06-16,,8171.51,,244.57,9367.0
2006-06-19,,8121.05,,244.14,9392.0
2006-06-20,,8191.42,,246.02,9457.0
2006-06-21,,8201.19,,245.35,9392.0
2006-06-22,,8161.63,,244.57,9372.0
2006-06-23,,8139.15,,245.7,9452.0
2006-06-26,,8119.58,,245.83,9452.0
2006-06-27,,8131.63,,245.46,9427.0
2006-06-28,,8096.8,,244.68,9402.0
2006-06-29,,8051.15,,244.07,9382.0
2006-06-30,,8137.73,,244.49,9347.0
2006-07-03,,8038.22,,241.98,9211.0
2006-07-04,,7963.87,,240.89,9125.0
2006-07-05,,7933.19,,240.16,9120.0
2006-07-06,,7961.22,,240.73,9196.0
2006-07-07,,7915.76,,239.3,9115.0
2006-07-10,,7974.01,,239.96,9080.0
2006-07-11,,7963.32,,239.83,9075.0
2006-07-12,,7937.76,,239.99,9080.0
2006-07-13,,7924.87,,240.9,9135.0
2006-07-14,,7995.16,,243.45,9256.0
2006-07-17,,7955.99,,242.81,9256.0
2006-07-18,,7950.54,,243.79,9291.0
2006-07-19,,7915.57,,243.21,9281.0
2006-07-20,,7887.25,,241.94,9206.0
2006-07-21,,7865.64,,241.87,9191.0
2006-07-24,,7901.23,,242.53,9216.0
2006-07-25,,7881.85,,242.36,9206.0
2006-07-26,,7839.38,,241.6,9176.0
2006-07-27,,7845.16,,240.92,9120.0
2006-07-28,,7890.87,,241.73,9140.0
2006-07-31,,7953.06,,240.76,9115.0
2006-08-01,,7964.06,,240.9,9130.0
2006-08-02,,8001.75,,241.77,9146.0
2006-08-03,,8002.09,,241.98,9176.0
2006-08-04,,7937.96,,241.22,9135.0
2006-08-07,,7960.31,,241.38,9105.0
2006-08-08,,7932.02,,241.91,9125.0
2006-08-09,,7903.16,,242.89,9140.0
2006-08-10,,7921.48,,243.07,9120.0
2006-08-11,,7876.74,,243.48,9100.0
2006-08-14,,7858.74,,244.12,9135.0
2006-08-15,,7846.6,,244.77,9146.0
2006-08-16,,7871.85,,244.25,9140.0
2006-08-17,,7871.85,,244.25,9140.0
2006-08-18,,7871.85,,244.25,9140.0
2006-08-21,,7871.85,,244.25,9140.0
2006-08-22,,7852.59,,242.81,9120.0
2006-08-23,,7842.72,,242.69,9125.0
2006-08-24,,7882.25,,243.49,9171.0
2006-08-25,,7861.06,,243.36,9166.0
2006-08-28,,7841.23,,243.47,9186.0
2006-08-29,,7833.01,,243.51,9156.0
2006-08-30,,7811.16,,243.01,9125.0
2006-08-31,,7807.08,,243.37,9146.0
2006-09-01,,7798.36,,243.47,9135.0
2006-09-04,,7813.57,,243.92,9120.0
2006-09-05,,7870.65,,244.11,9115.0
2006-09-06,,7856.71,,244.71,9135.0
2006-09-07,,7829.36,,244.58,9140.0
2006-09-08,,7862.12,,244.68,9146.0
2006-09-11,,7864.49,,245.35,9181.0
2006-09-12,,7810.56,,245.42,9186.0
2006-09-13,,7801.42,,246.02,9201.0
2006-09-14,,7798.98,,245.27,9156.0
2006-09-15,,7802.72,,245.94,9176.0
2006-09-18,,7780.61,,245.81,9171.0
2006-09-19,,7786.34,,246.28,9191.0
2006-09-20,,7866.64,,244.75,9226.0
2006-09-21,,7841.23,,245.06,9186.0
2006-09-22,,7923.86,,245.89,9221.0
2006-09-25,,7932.46,,247.08,9231.0
2006-09-26,,7977.48,,247.63,9281.0
2006-09-27,,7900.32,,246.16,9241.0
2006-09-28,,7877.21,,246.56,9251.0
2006-09-29,,7881.28,,247.39,9281.0
2006-10-02,,7846.02,,246.71,9274.0
2006-10-03,,7853.99,,245.9,9241.0
2006-10-04,,7849.64,,246.53,9261.0
2006-10-05,,7867.4,,246.4,9256.0
2006-10-06,,7842.49,,245.84,9251.0
2006-10-09,,7795.07,,246.76,9266.0
2006-10-10,,7782.25,,247.03,9271.0
2006-10-11,,7745.55,,247.42,9266.0
2006-10-12,,7745.55,,246.96,9266.0
2006-10-13,,7758.95,,246.96,9251.0
2006-10-16,,7725.26,,246.89,9251.0
2006-10-17,,7728.04,,246.02,9201.0
2006-10-18,,7764.29,,246.65,9210.0
2006-10-19,,7736.18,,246.21,9196.0
2006-10-20,,7781.91,,247.14,9206.0
2006-10-23,,7781.91,,247.14,9206.0
2006-10-24,,7781.91,,247.14,9206.0
2006-10-25,,7781.91,,247.14,9206.0
2006-10-26,,7781.91,,247.14,9206.0
2006-10-27,,7781.91,,247.14,9206.0
2006-10-30,,7787.34,,248.71,9140.0
2006-10-31,,7795.66,,248.94,9156.0
2006-11-01,,7830.07,,249.75,9151.0
2006-11-02,,7812.29,,249.69,9156.0
2006-11-03,,7815.99,,249.67,9158.0
2006-11-06,,7770.06,,249.65,9171.0
2006-11-07,,7771.0,,250.57,9176.0
2006-11-08,,7784.39,,250.1,9156.0
2006-11-09,,7777.02,,249.62,9166.0
2006-11-10,,7793.94,,250.16,9161.0
2006-11-13,,7818.82,,251.05,9166.0
2006-11-14,,7797.71,,252.1,9174.0
2006-11-15,,7795.82,,251.26,9171.0
2006-11-16,,7829.0,,252.49,9221.0
2006-11-17,,7788.77,,251.6,9211.0
2006-11-20,,7807.78,,251.26,9196.0
2006-11-21,,7787.66,,251.33,9191.0
2006-11-22,,7813.11,,251.27,9189.0
2006-11-23,,7859.96,,250.99,9171.0
2006-11-24,,7887.46,,251.33,9181.0
2006-11-27,,7936.19,,251.96,9179.0
2006-11-28,,7949.62,,253.19,9216.0
2006-11-29,,7955.9,,254.52,9201.0
2006-11-30,,7926.85,,255.58,9211.0
2006-12-01,,7953.94,,256.31,9186.0
2006-12-04,,7981.11,,256.86,9211.0
2006-12-05,,7973.45,,257.23,9191.0
2006-12-06,,7966.4,,256.69,9151.0
2006-12-07,,7943.37,,256.69,9146.0
2006-12-08,,7910.05,,256.33,9110.0
2006-12-11,,7826.01,,257.1,9140.0
2006-12-12,,7810.89,,258.06,9120.0
2006-12-13,,7794.32,,258.22,9110.0
2006-12-14,,7765.67,,258.72,9120.0
2006-12-15,,7744.37,,259.21,9119.0
2006-12-18,,7728.16,,259.68,9120.0
2006-12-19,,7760.05,,256.12,9146.0
2006-12-20,,7747.5,,256.97,9156.0
2006-12-21,,7722.2,,251.1,9140.0
2006-12-22,,7713.25,,250.25,9124.0
2006-12-25,,7713.25,,250.25,9124.0
2006-12-26,,7665.41,,250.91,9118.0
2006-12-27,,7659.93,,250.97,9100.0
2006-12-28,,7632.75,,250.28,9070.0
2006-12-29,,7618.93,,256.07,9065.0
2007-01-01,,7618.93,,256.07,9065.0
2007-01-02,,7577.93,,253.95,8995.0
2007-01-03,,7588.01,,254.16,9010.0
2007-01-04,,7562.43,,251.04,9025.0
2007-01-05,,7637.13,,251.6,9050.0
2007-01-08,,7669.23,,252.22,9075.0
2007-01-09,,7622.41,,252.72,9060.0
2007-01-10,,7627.54,,252.43,9105.0
2007-01-11,,7610.57,,252.79,9103.0
2007-01-12,,7611.51,,254.74,9181.0
2007-01-15,,7621.11,,253.91,9156.0
2007-01-16,,7594.82,,254.12,9151.0
2007-01-17,,7551.93,,253.4,9125.0
2007-01-18,,7584.43,,253.61,9140.0
2007-01-19,,7524.93,,253.47,9130.0
2007-01-22,,7513.81,,252.98,9115.0
2007-01-23,,7519.31,,260.71,9151.0
2007-01-24,,7503.49,,254.18,9125.0
2007-01-25,,7572.99,,254.39,9130.0
2007-01-26,,7551.1,,255.68,9161.0
2007-01-29,,7534.9,,256.03,9176.0
2007-01-30,,7532.48,,274.69,9161.0
2007-01-31,,7510.48,,265.17,9135.0
2007-02-01,,7560.69,,254.67,9125.0
2007-02-02,,7550.53,,254.11,9115.0
2007-02-05,,7554.19,,254.81,9130.0
2007-02-06,,7570.72,,254.26,9100.0
2007-02-07,,7564.28,,254.05,9090.0
2007-02-08,,7531.24,,254.47,9100.0
2007-02-09,,7498.97,,254.53,9097.0
2007-02-12,,7459.81,,254.26,9095.0
2007-02-13,,7502.88,,254.68,9110.0
2007-02-14,,7516.71,,254.7,9108.0
2007-02-15,,7574.12,,254.48,9095.0
2007-02-16,,7615.62,,254.48,9090.0
2007-02-19,,7618.25,,255.12,9100.0
2007-02-20,,7614.95,,255.58,9109.0
2007-02-21,,7576.92,,255.52,9112.0
2007-02-22,,7539.06,,255.32,9120.0
2007-02-23,,7514.4,,255.53,9130.0
2007-02-26,,7537.02,,255.68,9110.0
2007-02-27,,7569.97,,256.26,9115.0
2007-02-28,,7772.71,,260.06,9206.0
2007-03-01,,7747.38,,258.99,9176.0
2007-03-02,,7837.4,,260.71,9216.0
2007-03-05,,7967.94,,279.76,9246.0
2007-03-06,,7944.86,,262.22,9251.0
2007-03-07,,7942.42,,262.45,9241.0
2007-03-08,,7985.51,,263.63,9256.0
2007-03-09,,7859.7,,262.11,9221.0
2007-03-12,,7796.29,,261.71,9216.0
2007-03-13,,7858.42,,262.76,9236.0
2007-03-14,,7983.98,,264.43,9271.0
2007-03-15,,7894.24,,264.61,9256.0
2007-03-16,,7923.04,,265.43,9266.0
2007-03-19,,7923.04,,265.43,9266.0
2007-03-20,,7838.82,,264.95,9231.0
2007-03-21,,7830.02,,263.83,9176.0
2007-03-22,,7780.52,,263.57,9146.0
2007-03-23,,7764.22,,263.85,9161.0
2007-03-26,,7753.77,,261.68,9151.0
2007-03-27,,7742.26,,261.23,9156.0
2007-03-28,,7816.94,,263.07,9181.0
2007-03-29,,7858.91,,262.83,9191.0
2007-03-30,,7798.49,,261.83,9164.0
2007-04-02,,7771.18,,261.75,9156.0
2007-04-03,,7781.65,,262.19,9166.0
2007-04-04,,7707.4,,261.76,9151.0
2007-04-05,,7725.93,,262.27,9156.0
2007-04-06,,7725.93,,262.27,9156.0
2007-04-09,,7659.43,,261.89,9140.0
2007-04-10,,7693.34,,262.32,9142.0
2007-04-11,,7701.24,,261.97,9156.0
2007-04-12,,7658.68,,261.54,9146.0
2007-04-13,,7698.65,,261.97,9156.0
2007-04-16,,7667.73,,281.32,9143.0
2007-04-17,,7641.35,,262.0,9136.0
2007-04-18,,7698.79,,262.73,9130.0
2007-04-19,,7732.35,,263.1,9135.0
2007-04-20,,7711.51,,262.93,9142.0
2007-04-23,,7692.5,,262.67,9141.0
2007-04-24,,7725.93,,262.46,9139.0
2007-04-25,,7716.02,,262.8,9135.0
2007-04-26,,7692.63,,262.51,9125.0
2007-04-27,,7639.24,,262.35,9135.0
2007-04-30,,7638.49,,262.6,9128.0
2007-05-01,,7637.85,,278.72,9128.0
2007-05-02,,7611.14,,262.59,9125.0
2007-05-03,,7587.78,,262.42,9119.0
2007-05-04,,7520.35,,260.68,9056.0
2007-05-07,,7436.22,,256.81,8919.0
2007-05-08,,7457.03,,257.58,8938.0
2007-05-09,,7480.8,,258.87,8962.0
2007-05-10,,7341.84,,254.86,8808.0
2007-05-11,,7394.75,,256.8,8870.0
2007-05-14,,7344.32,,255.56,8822.0
2007-05-15,,7350.45,,256.58,8847.0
2007-05-16,,7376.04,,256.69,8866.0
2007-05-17,,7376.04,,256.69,8866.0
2007-05-18,,7376.04,,256.69,8866.0
2007-05-21,,7287.2,,255.57,8835.0
2007-05-22,,7189.89,,252.53,8735.0
2007-05-23,,7163.41,,252.24,8715.0
2007-05-24,,7217.24,,253.73,8774.0
2007-05-25,,7308.84,,255.96,8851.0
2007-05-28,,7190.76,,252.93,8749.0
2007-05-29,,7248.19,,254.79,8808.0
2007-05-30,,7289.56,,255.74,8859.0
2007-05-31,,7302.06,,271.73,8872.0
2007-06-01,,7302.06,,271.73,8872.0
2007-06-04,,7236.12,,255.52,8823.0
2007-06-05,,7250.99,,255.89,8823.0
2007-06-06,,7334.16,,258.27,8900.0
2007-06-07,,7414.08,,259.29,8974.0
2007-06-08,,7484.13,,262.55,9079.0
2007-06-11,,7464.42,,262.07,9073.0
2007-06-12,,7463.82,,262.24,9076.0
2007-06-13,,7502.26,,263.97,9128.0
2007-06-14,,7399.35,,262.1,9079.0
2007-06-15,,7404.0,,262.81,9101.0
2007-06-18,,7303.27,,260.72,9021.0
2007-06-19,,7226.9,,258.42,8931.0
2007-06-20,,7255.11,,258.81,8947.0
2007-06-21,,7305.45,,261.01,9031.0
2007-06-22,,7300.9,,261.43,9048.0
2007-06-25,,7322.35,,262.31,9068.0
2007-06-26,,7353.68,,263.0,9084.0
2007-06-27,,7436.27,,265.51,9160.0
2007-06-28,,7423.74,,264.37,9126.0
2007-06-29,,7383.75,,263.51,9099.0
2007-07-02,,7362.52,,262.72,9064.0
2007-07-03,,7391.2,,262.87,9035.0
2007-07-04,,7416.03,,265.43,9075.0
2007-07-05,,7369.24,,265.25,9045.0
2007-07-06,,7380.62,,266.85,9073.0
2007-07-09,,7339.21,,267.06,9072.0
2007-07-10,,7337.88,,269.0,9041.0
2007-07-11,,7443.31,,272.07,9060.0
2007-07-12,,7424.69,,295.92,9070.0
2007-07-13,,7401.21,,272.8,9065.0
2007-07-16,,7436.51,,272.66,9077.0
2007-07-17,,7459.81,,272.88,9095.0
2007-07-18,,7490.77,,273.25,9132.0
2007-07-19,,7511.69,,273.64,9156.0
2007-07-20,,7461.94,,272.07,9117.0
2007-07-23,,7555.19,,271.72,9138.0
2007-07-24,,7559.74,,270.84,9111.0
2007-07-25,,7615.12,,271.45,9129.0
2007-07-26,,7597.94,,271.63,9154.0
2007-07-27,,7761.27,,274.12,9246.0
2007-07-30,,7842.06,,310.02,9285.0
2007-07-31,,7763.86,,272.97,9232.0
2007-08-01,,7827.52,,274.87,9285.0
2007-08-02,,7871.03,,276.63,9350.0
2007-08-03,,7819.34,,275.42,9323.0
2007-08-06,,7973.98,,277.16,9379.0
2007-08-07,,7885.2,,276.69,9355.0
2007-08-08,,7900.32,,276.65,9384.0
2007-08-09,,7783.63,,274.35,9317.0
2007-08-10,,7955.95,,275.83,9392.0
2007-08-13,,7948.39,,299.2,9395.0
2007-08-14,,7972.34,,275.73,9397.0
2007-08-15,,8043.77,,276.57,9445.0
2007-08-16,,8178.93,,277.65,9526.0
2007-08-17,,8178.93,,277.65,9526.0
2007-08-20,,8292.34,,286.22,9474.0
2007-08-21,,8234.89,,275.98,9480.0
2007-08-22,,8296.46,,274.27,9487.0
2007-08-23,,8112.65,,289.38,9405.0
2007-08-24,,8128.65,,275.25,9452.0
2007-08-27,,8097.98,,274.37,9422.0
2007-08-28,,8172.23,,274.93,9452.0
2007-08-29,,8306.29,,275.53,9470.0
2007-08-30,,8153.04,,275.54,9451.0
2007-08-31,,8149.07,,275.47,9457.0
2007-09-03,,8145.56,,275.39,9435.0
2007-09-04,,8152.08,,275.53,9445.0
2007-09-05,,8123.6,,275.32,9438.0
2007-09-06,,8205.62,,275.9,9466.0
2007-09-07,,8198.07,,275.61,9445.0
2007-09-10,,8376.11,,276.75,9465.0
2007-09-11,,8356.83,,277.02,9485.0
2007-09-12,,8295.21,,276.48,9464.0
2007-09-13,,8272.97,,276.17,9456.0
2007-09-14,,8210.06,,275.47,9435.0
2007-09-17,,8175.9,,275.05,9426.0
2007-09-18,,8212.83,,295.43,9439.0
2007-09-19,,8050.4,,272.67,9328.0
2007-09-20,,7959.78,,269.28,9223.0
2007-09-21,,8032.2,,289.31,9229.0
2007-09-24,,7978.97,,268.43,9183.0
2007-09-25,,8032.62,,269.41,9211.0
2007-09-26,,7997.91,,268.42,9188.0
2007-09-27,,7960.14,,268.28,9186.0
2007-09-28,,7976.2,,268.12,9183.0
2007-10-01,,7953.22,,267.22,9147.0
2007-10-02,,7898.98,,266.19,9117.0
2007-10-03,,7915.3,,267.62,9158.0
2007-10-04,,7871.05,,268.26,9180.0
2007-10-05,,7861.07,,267.57,9155.0
2007-10-08,,7761.93,,265.71,9090.0
2007-10-09,,7804.82,,267.2,9141.0
2007-10-10,,7772.66,,266.39,9108.0
2007-10-11,,7780.15,,266.63,9116.0
2007-10-12,,7780.15,,266.63,9116.0
2007-10-15,,7780.15,,266.63,9116.0
2007-10-16,,7780.15,,266.63,9116.0
2007-10-17,,7780.15,,266.63,9116.0
2007-10-18,,7780.15,,266.63,9116.0
2007-10-19,,7780.15,,266.63,9116.0
2007-10-22,,8056.09,,268.32,9163.0
2007-10-23,,8019.21,,291.77,9182.0
2007-10-24,,8002.62,,268.78,9179.0
2007-10-25,,8077.29,,270.06,9217.0
2007-10-26,,8043.06,,289.45,9190.0
2007-10-29,,8005.6,,288.0,9144.0
2007-10-30,,7998.6,,269.41,9160.0
2007-10-31,,7972.98,,289.07,9149.0
2007-11-01,,7903.49,,268.96,9123.0
2007-11-02,,8000.35,,270.14,9182.0
2007-11-05,,8013.96,,270.63,9188.0
2007-11-06,,8060.82,,270.98,9224.0
2007-11-07,,7990.23,,269.69,9156.0
2007-11-08,,8150.51,,271.16,9206.0
2007-11-09,,8146.83,,270.14,9166.0
2007-11-12,,8333.79,,272.33,9213.0
2007-11-13,,8366.44,,272.58,9224.0
2007-11-14,,8313.64,,272.75,9219.0
2007-11-15,,8356.37,,274.93,9309.0
2007-11-16,,8539.26,,277.79,9406.0
2007-11-19,,8425.71,,275.66,9334.0
2007-11-20,,8594.08,,278.23,9432.0
2007-11-21,,8582.23,,278.5,9419.0
2007-11-22,,8697.09,,279.64,9452.0
2007-11-23,,8728.7,,278.82,9427.0
2007-11-26,,8658.14,,278.36,9414.0
2007-11-27,,8790.02,,279.08,9444.0
2007-11-28,,8705.43,,279.44,9448.0
2007-11-29,,8558.2,,278.55,9426.0
2007-11-30,,8559.36,,278.38,9423.0
2007-12-03,,8505.29,,278.04,9406.0
2007-12-04,,8499.73,,277.33,9382.0
2007-12-05,,8481.46,,306.5,9333.0
2007-12-06,,8355.98,,274.65,9286.0
2007-12-07,,8363.13,,276.15,9309.0
2007-12-10,,8349.46,,308.03,9318.0
2007-12-11,,8343.48,,277.31,9323.0
2007-12-12,,8439.33,,278.59,9355.0
2007-12-13,,8361.78,,278.45,9356.0
2007-12-14,,8341.78,,279.31,9382.0
2007-12-17,,8320.23,,280.24,9416.0
2007-12-18,,8384.33,,281.84,9481.0
2007-12-19,,8327.01,,280.45,9437.0
2007-12-20,,8327.01,,280.45,9437.0
2007-12-21,,8327.01,,280.45,9437.0
2007-12-24,,8327.01,,280.45,9437.0
2007-12-25,,8327.01,,280.45,9437.0
2007-12-26,,8327.01,,280.45,9437.0
2007-12-27,,8276.28,,279.54,9454.0
2007-12-28,,8348.92,,280.56,9466.0
2007-12-31,,8348.92,,280.56,9466.0
2008-01-01,,8348.92,,280.56,9466.0
2008-01-02,,8429.86,,280.35,9417.0
2008-01-03,,8642.43,,282.47,9460.0
2008-01-04,,8696.17,,283.31,9471.0
2008-01-07,,8722.92,,284.89,9501.0
2008-01-08,,8697.48,,285.43,9502.0
2008-01-09,,8720.21,,286.42,9512.0
2008-01-10,,8720.21,,286.42,9512.0
2008-01-11,,8720.21,,286.42,9512.0
2008-01-14,,8712.53,,286.05,9474.0
2008-01-15,,8778.36,,286.17,9478.0
2008-01-16,,8886.39,,286.39,9488.0
2008-01-17,,8862.75,,286.51,9492.0
2008-01-18,,8931.82,,287.73,9524.0
2008-01-21,,8900.13,,287.18,9500.0
2008-01-22,,8957.06,,287.31,9533.0
2008-01-23,,8848.31,,285.33,9450.0
2008-01-24,,8852.52,,284.44,9412.0
2008-01-25,,8758.51,,284.29,9390.0
2008-01-28,,8806.6,,299.65,9394.0
2008-01-29,,8801.73,,283.9,9380.0
2008-01-30,,8765.47,,283.19,9351.0
2008-01-31,,8775.38,,282.85,9337.0
2008-02-01,,8710.65,,280.88,9269.0
2008-02-04,,8679.7,,282.12,9276.0
2008-02-05,,8682.58,,281.77,9273.0
2008-02-06,,8721.37,,282.54,9290.0
2008-02-07,,8721.37,,282.54,9290.0
2008-02-08,,8653.99,,282.27,9284.0
2008-02-11,,8648.72,,282.19,9287.0
2008-02-12,,8713.96,,283.02,9310.0
2008-02-13,,8691.8,,283.39,9315.0
2008-02-14,,8607.77,,283.3,9305.0
2008-02-15,,8560.04,,282.5,9232.0
2008-02-18,,8516.18,,282.55,9183.0
2008-02-19,,8492.05,,282.7,9185.0
2008-02-20,,8544.95,,283.95,9220.0
2008-02-21,,8524.51,,293.94,9215.0
2008-02-22,,8584.06,,284.77,9221.0
2008-02-25,,8596.2,,285.69,9222.0
2008-02-26,,8449.28,,282.91,9121.0
2008-02-27,,8500.79,,283.07,9112.0
2008-02-28,,8580.7,,285.27,9123.0
2008-02-29,,8686.85,,285.32,9096.0
2008-03-03,,8883.82,,290.85,9153.0
2008-03-04,,8837.01,,289.36,9141.0
2008-03-05,,8824.04,,288.88,9117.0
2008-03-06,,8784.67,,288.99,9122.0
2008-03-07,,8784.67,,288.99,9122.0
2008-03-10,,8955.19,,290.6,9154.0
2008-03-11,,9120.65,,294.32,9283.0
2008-03-12,,8931.07,,291.85,9199.0
2008-03-13,,9162.46,,294.02,9266.0
2008-03-14,,9248.14,,295.96,9299.0
2008-03-17,,9766.57,,298.47,9372.0
2008-03-18,,9580.07,,297.19,9308.0
2008-03-19,,9272.6,,296.79,9242.0
2008-03-20,,9272.6,,296.79,9242.0
2008-03-21,,9272.6,,296.79,9242.0
2008-03-24,,9247.87,,294.55,9234.0
2008-03-25,,9180.59,,292.15,9232.0
2008-03-26,,9255.73,,294.36,9240.0
2008-03-27,,9371.27,,294.87,9256.0
2008-03-28,,9322.48,,295.35,9274.0
2008-03-31,,9274.13,,293.97,9263.0
2008-04-01,,9251.48,,294.05,9245.0
2008-04-02,,9068.12,,292.58,9225.0
2008-04-03,,9046.88,,293.72,9264.0
2008-04-04,,9049.48,,293.08,9273.0
2008-04-07,,9045.99,,293.35,9264.0
2008-04-08,,9064.12,,291.26,9259.0
2008-04-09,,9032.38,,291.56,9260.0
2008-04-10,,9135.33,,292.79,9255.0
2008-04-11,,9051.45,,292.31,9237.0
2008-04-14,,9131.59,,292.96,9243.0
2008-04-15,,9114.31,,292.99,9241.0
2008-04-16,,9100.12,,292.91,9253.0
2008-04-17,,9247.55,,294.05,9242.0
2008-04-18,,9013.66,,294.14,9239.0
2008-04-21,,8893.17,,293.24,9240.0
2008-04-22,,8963.61,,293.42,9237.0
2008-04-23,,8982.9,,294.49,9247.0
2008-04-24,,8949.0,,294.28,9264.0
2008-04-25,,8891.13,,293.14,9269.0
2008-04-28,,8870.74,,292.53,9285.0
2008-04-29,,8898.26,,293.58,9280.0
2008-04-30,,8910.23,,292.24,9280.0
2008-05-01,,8910.23,,292.24,9280.0
2008-05-02,,8867.44,,292.77,9278.0
2008-05-05,,8817.33,,292.9,9282.0
2008-05-06,,8863.51,,292.8,9273.0
2008-05-07,,8843.44,,292.59,9275.0
2008-05-08,,8911.34,,292.58,9307.0
2008-05-09,,8978.57,,292.09,9300.0
2008-05-12,,9023.85,,289.46,9309.0
2008-05-13,,8963.39,,288.72,9304.0
2008-05-14,,8912.13,,288.26,9331.0
2008-05-15,,8915.24,,288.74,9361.0
2008-05-16,,8933.89,,289.09,9352.0
2008-05-19,,8964.59,,289.58,9342.0
2008-05-20,,8964.59,,289.58,9342.0
2008-05-21,,9069.59,,293.54,9358.0
2008-05-22,,9099.92,,294.22,9362.0
2008-05-23,,9104.75,,292.79,9387.0
2008-05-26,,9090.82,,292.04,9389.0
2008-05-27,,9118.44,,291.91,9423.0
2008-05-28,,9000.0,,291.14,9369.0
2008-05-29,,8941.75,,289.12,9379.0
2008-05-30,,8871.73,,289.04,9365.0
2008-06-02,,8878.45,,288.35,9357.0
2008-06-03,,8949.23,,287.47,9360.0
2008-06-04,,8904.42,,286.94,9363.0
2008-06-05,,8876.47,,285.41,9370.0
2008-06-06,,8833.51,,284.78,9375.0
2008-06-09,,8930.37,,282.14,9401.0
2008-06-10,,8798.76,,283.9,9383.0
2008-06-11,,8730.32,,282.97,9372.0
2008-06-12,,8742.77,,283.03,9374.0
2008-06-13,,8696.02,,282.7,9363.0
2008-06-16,,8657.86,,282.23,9373.0
2008-06-17,,8680.01,,281.45,9364.0
2008-06-18,,8647.02,,282.07,9331.0
2008-06-19,,8672.55,,279.69,9336.0
2008-06-20,,8652.88,,278.93,9333.0
2008-06-23,,8679.97,,279.02,9311.0
2008-06-24,,8617.41,,277.73,9318.0
2008-06-25,,8631.09,,277.45,9300.0
2008-06-26,,8589.42,,276.51,9274.0
2008-06-27,,8650.04,,275.57,9259.0
2008-06-30,,8716.62,,276.5,9271.0
2008-07-01,,8714.59,,277.44,9261.0
2008-07-02,,8756.73,,277.89,9276.0
2008-07-03,,8740.33,,277.75,9263.0
2008-07-04,,8688.92,,277.4,9265.0
2008-07-07,,8647.11,,275.86,9255.0
